,DOY,Location,plant_C_ medlyn_W1_fix,photo_medlyn_W1_fix,AR_medlyn_W1_fix,plant_C_new_W1_fix,photo_new_W1_fix,AR_new_W1_fix,plant_C_medlyn_W12_fix,photo_medlyn_W12_fix,AR_medlyn_W12_fix,plant_C_new_W12_fix,photo_new_W12_fix,AR_new_W12_fix,plant_C_ medlyn_W1_var,photo_medlyn_W1_var,AR_medlyn_W1_var,plant_C_ new_W1_var,photo_new_W1_var,AR_new_W1_var,plant_C_ medlyn_W12_var,photo_medlyn_W12_var,AR_medlyn_W12_var,plant_C_ new_W12_var,photo_new_W12_var,AR_new_W12_var
258,Aug_19,London,0.057240114,0.093463702,2.580188937,0.057240889,0.093464477,2.58021033,0.049406898,0.158782557,1.451717484,0.049408214,0.158783874,1.45172952,0.030787464,0.067011053,1.849928609,0.030786582,0.06701017,1.849904246,0.00446732,0.113842979,1.040843819,0.00446582,0.11384148,1.04083011
259,May_17,Albuquerque,0.055892735,0.083555493,3.020504819,0.055892262,0.083555019,3.020487704,0.058783095,0.14194981,1.706810356,0.058782291,0.141949006,1.706800685,0.014130133,0.041792891,1.510799886,0.014136264,0.041799021,1.511021492,-0.012166081,0.071000634,0.853714543,-0.012155666,0.071011048,0.853839767
260,May_17,London,0.084594848,0.104285369,5.296221943,0.084601453,0.104291974,5.296557372,0.118144448,0.177167148,3.001678159,0.118155669,0.177178369,3.001868267,0.004963972,0.024654493,1.252099559,0.004976989,0.02466751,1.252760675,-0.017137954,0.041884745,0.709637915,-0.017115839,0.041906861,0.710012608
261,May_18,Albuquerque,0.067436983,0.099052134,3.133059048,0.067437408,0.099052559,3.133072482,0.073561992,0.168276569,1.776670221,0.073562713,0.16827729,1.776677839,0.017200222,0.048815373,1.544049975,0.017205082,0.048820233,1.544203698,-0.011783669,0.082930908,0.875587586,-0.011775413,0.082939164,0.875674759
262,May_18,London,0.088890979,0.106724255,5.984557071,0.088896728,0.106730003,5.984879422,0.12714971,0.181310495,3.347634178,0.127159476,0.181320261,3.347814494,0.01186798,0.029701255,1.665496343,0.011877963,0.029711239,1.666056184,-0.003702253,0.050458532,0.931643297,-0.003685292,0.050475493,0.93195646
263,May_19,Albuquerque,0.062188527,0.085541116,3.66302495,0.062186991,0.08553958,3.662959185,0.07532587,0.145323123,2.076126095,0.075323261,0.145320514,2.076088821,0.008754929,0.032107517,1.37490184,0.008759993,0.032112582,1.375118729,-0.015450797,0.054546456,0.779265669,-0.015442192,0.054555061,0.779388597
264,May_19,London,0.06063951,0.087881285,3.225974969,0.060640606,0.087882382,3.226015215,0.066078895,0.149298764,1.794027871,0.066080758,0.149300626,1.794050253,0.03149319,0.058734966,2.15606233,0.031496378,0.058738153,2.15617934,0.016563125,0.099782994,1.199028495,0.01656854,0.099788409,1.199093566
265,Oct_17,Albuquerque,0.027093377,0.060774019,1.804419832,0.027092974,0.060773617,1.804407883,0.002531053,0.103247078,1.025130585,0.002530369,0.103246394,1.025123797,0.008332183,0.042012825,1.247387892,0.00833768,0.042018322,1.247551095,-0.029341752,0.071374274,0.708668491,-0.029332413,0.071383612,0.708761211
266,Oct_17,London,0.043864051,0.05674839,4.404447311,0.043890172,0.056774511,4.406474644,0.058349976,0.096408062,2.533182075,0.058394352,0.096452438,2.534348079,-0.006567072,0.006317267,0.490305851,-0.006554825,0.006329513,0.491256361,-0.02732588,0.010732206,0.281995425,-0.027305075,0.010753012,0.282542104
267,Oct_18,Albuquerque,0.047107732,0.074981722,2.690024771,0.047106525,0.074980514,2.689981442,0.044328925,0.127384099,1.533728646,0.044326874,0.127382047,1.533703942,0.014103609,0.041977598,1.505977416,0.014105416,0.041979405,1.506042244,-0.011740746,0.071314427,0.858639195,-0.011737676,0.071317497,0.858676157
268,Oct_18,London,0.065471755,0.078464277,6.039187356,0.065502899,0.078495422,6.041584455,0.094640905,0.133300504,3.448057099,0.094693815,0.133353414,3.449425716,-0.003600667,0.009391856,0.722866214,-0.003588039,0.009404483,0.723838126,-0.022704069,0.015955529,0.41271844,-0.022682617,0.015976982,0.41327335
269,Oct_19,Albuquerque,0.058917634,0.082638303,3.483809971,0.05891746,0.082638129,3.483802624,0.06955312,0.140391626,1.9818547,0.069552824,0.14039133,1.981850521,0.011461119,0.035181788,1.483170137,0.011466229,0.035186898,1.483385552,-0.011069268,0.059769238,0.843739392,-0.011060587,0.059777919,0.843861937
270,Oct_19,London,0.068198431,0.08148877,6.131429172,0.068226798,0.081517137,6.133563577,0.098616508,0.13843872,3.476419643,0.0986647,0.138486912,3.477629815,0.000716057,0.014006396,1.05387804,0.000726738,0.014017077,1.054681694,-0.016027184,0.023795028,0.59753154,-0.016009039,0.023813173,0.597987199
271,Aug_17,Albuquerque,0.054088011,0.126092667,1.751173806,0.054087771,0.126092427,1.75117047,-0.002272287,0.214214884,0.989503824,-0.002272696,0.214214475,0.989501939,0.040831307,0.112835962,1.567064811,0.04083143,0.112836086,1.567066531,-0.024793688,0.191693483,0.885472714,-0.024793478,0.191693693,0.885473686
272,Aug_17,London,0.132771199,0.169970042,4.569229185,0.132764369,0.169963212,4.569045578,0.176628224,0.288756783,2.575229587,0.17661662,0.288745179,2.575126106,0.112346151,0.149544994,4.02015169,0.112345015,0.149543858,4.020121152,0.141928749,0.254057308,2.265768067,0.141926819,0.254055378,2.265750856
273,Aug_18,Albuquerque,0.042408273,0.112607047,1.604116994,0.042411193,0.112609968,1.604158598,-0.02049493,0.191304587,0.903234295,-0.020489968,0.191309548,0.903257721,0.034017242,0.104216017,1.484584563,0.034017534,0.104216309,1.484588721,-0.034750188,0.177049328,0.83592886,-0.034749692,0.177049824,0.835931202
274,Aug_18,London,0.13038498,0.167242837,4.537508462,0.130377769,0.167235625,4.537312799,0.172961628,0.284123619,2.555942166,0.172949377,0.284111367,2.555831951,0.113514499,0.150372356,4.079791087,0.113513556,0.150371413,4.079765507,0.144300896,0.255462886,2.298113636,0.144299294,0.255461284,2.298099227
275,Aug_19,Albuquerque,0.001788134,0.069839099,1.02627639,0.001788545,0.069839511,1.026282433,-0.086380252,0.118647459,0.578689867,-0.086379554,0.118648157,0.578693274,0.00308128,0.071132246,1.04527901,0.003081286,0.071132252,1.045279099,-0.084183366,0.120844345,0.589404937,-0.084183356,0.120844356,0.589404988
276,Aug_19,London,0.135324159,0.171547748,4.735802137,0.135320515,0.171544103,4.735701521,0.182061438,0.291437097,2.664551678,0.182055246,0.291430905,2.664495067,0.116870407,0.153093996,4.226361939,0.116869371,0.15309296,4.226333336,0.150710936,0.260086596,2.377920249,0.150709176,0.260084835,2.377904156
277,May_17,Albuquerque,0.133706579,0.161369337,5.833450843,0.133735785,0.161398543,5.83450663,0.190978599,0.274145313,3.296334522,0.191028216,0.274194931,3.296931121,0.104981669,0.132644427,4.795054364,0.10498774,0.132650498,4.79527384,0.142178748,0.225345463,2.709563115,0.142189063,0.225355777,2.709687135
278,May_17,London,0.135945935,0.155636456,7.904130938,0.13601429,0.155704811,7.907602416,0.205383202,0.264405901,4.479732432,0.205499328,0.264522028,4.481699922,0.112343951,0.132034472,6.705483937,0.112367463,0.132057984,6.706678026,0.16528653,0.22430923,3.800389202,0.165326475,0.224349174,3.801065962
279,May_18,Albuquerque,0.153298677,0.184913828,5.848899145,0.153295611,0.184910762,5.848802168,0.219429735,0.314144312,3.316747236,0.219424526,0.314139103,3.316692243,0.126755484,0.158370635,5.009327211,0.126754465,0.158369616,5.009294993,0.174336335,0.269050912,2.840649457,0.174334605,0.269049182,2.840631187
280,May_18,London,0.125691456,0.143524732,8.048141903,0.125711304,0.14354458,8.049254878,0.189668887,0.243829672,4.501959724,0.189702607,0.243863391,4.502582299,0.115518894,0.133352169,7.477715982,0.115532146,0.133365422,7.478459122,0.172387039,0.226547824,4.182875574,0.172409554,0.226570339,4.18329127
281,May_19,Albuquerque,0.116840778,0.140193366,6.003332945,0.116878323,0.140230912,6.004940731,0.168172867,0.23817012,3.402563825,0.168236653,0.238233906,3.403475084,0.093933932,0.117286521,5.022420483,0.093941537,0.117294126,5.022746151,0.129257145,0.199254398,2.846603113,0.129270065,0.199267318,2.846787695
282,May_19,London,0.126390656,0.153632432,5.63958955,0.126386239,0.153628014,5.639427407,0.177781458,0.261001327,3.136286218,0.177773954,0.260993823,3.136196047,0.112869552,0.140111327,5.143252438,0.112868791,0.140110566,5.143224481,0.154810878,0.238030747,2.860263428,0.154809584,0.238029453,2.86024788
283,Oct_17,Albuquerque,0.105067281,0.138747924,4.119515366,0.105060694,0.138741337,4.119319799,0.134998478,0.235714503,2.340387267,0.134987287,0.235703313,2.340276161,0.083462245,0.117142887,3.478047902,0.083461401,0.117142043,3.478022839,0.098294358,0.199010383,1.975955495,0.098292924,0.199008949,1.975941256
284,Oct_17,London,0.043104077,0.055988416,4.345462999,0.043142788,0.056027127,4.348467487,0.05705888,0.095116967,2.499257728,0.057124645,0.095182731,2.500985735,0.04815222,0.061036559,4.73726756,0.048177026,0.061061365,4.73919287,0.065635012,0.103693098,2.724600937,0.065677154,0.103735241,2.725708263
285,Oct_18,Albuquerque,0.120711922,0.148585911,5.330629567,0.120718827,0.148592816,5.33087728,0.169372779,0.252427952,3.039280292,0.169384509,0.252439682,3.039421527,0.099612907,0.127486897,4.573686793,0.099613645,0.127487634,4.573713248,0.133528323,0.216583497,2.607706268,0.133529576,0.216584749,2.607721351
286,Oct_18,London,0.07619356,0.089186082,6.864416254,0.076297427,0.089289949,6.872410613,0.112855844,0.151515443,3.919219226,0.1130323,0.151691899,3.923783583,0.078752714,0.091745237,7.061387597,0.07880385,0.091796373,7.065323386,0.117203511,0.15586311,4.031679462,0.117290384,0.155949983,4.03392659
287,Oct_19,Albuquerque,0.130875494,0.154596163,6.517360999,0.130900765,0.154621434,6.518426338,0.191800075,0.262638581,3.707568047,0.191843006,0.262681512,3.708174092,0.10531873,0.129039399,5.439956118,0.105323167,0.129043836,5.440143202,0.148382488,0.219220994,3.094658633,0.148390027,0.219228533,3.09476506
288,Oct_19,London,0.10136957,0.114659909,8.627312808,0.101465833,0.114756171,8.634555848,0.154969917,0.194792129,4.891544674,0.155133454,0.194955666,4.895651359,0.091207604,0.104497942,7.862699738,0.091242279,0.104532618,7.865308795,0.13770607,0.177528282,4.45802162,0.137764979,0.177587191,4.459500913
289,Aug_17,Albuquerque,0.045391877,0.117396533,1.630401972,0.045389501,0.117394157,1.630368976,-0.017045878,0.199441293,0.921261488,-0.017049914,0.199437257,0.921242843,0.00317979,0.075184446,1.044160901,0.003181149,0.075185805,1.044179775,-0.08875867,0.127728501,0.590004945,-0.088756361,0.12773081,0.590015609
290,Aug_17,London,0.112679798,0.149878641,4.029120975,0.112677206,0.14987605,4.029051304,0.142495572,0.254624131,2.270823179,0.142491169,0.254619728,2.270783913,0.127121701,0.164320545,4.417356258,0.127119802,0.164318646,4.417305199,0.16703047,0.279159029,2.489633606,0.167027243,0.279155802,2.489604829
291,Aug_18,Albuquerque,0.036933463,0.107132237,1.526126885,0.03693381,0.107132584,1.526131829,-0.029795913,0.182003603,0.859320203,-0.029795323,0.182004193,0.859322987,-0.058880995,0.01131778,0.161224745,-0.05887897,0.011319805,0.161253597,-0.192572095,0.019227421,0.090781233,-0.192568654,0.019230862,0.090797479
292,Aug_18,London,0.114728514,0.15158637,4.112728834,0.114724254,0.151582111,4.112613259,0.146363347,0.257525338,2.316667205,0.14635611,0.257518101,2.316602103,0.126553155,0.163411011,4.43354621,0.126552402,0.163410259,4.433525796,0.16645186,0.27761385,2.497381063,0.166450581,0.277612572,2.497369564
293,Aug_19,Albuquerque,0.00027018,0.068321146,1.003970259,0.000270602,0.068321567,1.003976456,-0.088959056,0.116068655,0.566112035,-0.08895834,0.116069371,0.566115529,-0.044414156,0.023636809,0.34733981,-0.044414148,0.023636818,0.347339934,-0.164871876,0.040155835,0.195855649,-0.164871861,0.04015585,0.195855719
294,Aug_19,London,0.116449995,0.152673584,4.214755907,0.116449634,0.152673222,4.214745931,0.149996711,0.259372371,2.371390231,0.149996097,0.259371757,2.371384618,0.129519122,0.165742711,4.575546417,0.129516846,0.165740434,4.575483573,0.172199442,0.281575101,2.574385401,0.172195574,0.281571234,2.574350042
295,May_17,Albuquerque,0.101155521,0.128818278,4.656740294,0.101185344,0.128848102,4.657818419,0.135678624,0.218845339,2.631405356,0.135729291,0.218896006,2.632014577,0.114108463,0.141771221,5.124985096,0.114109916,0.141772674,5.125037625,0.157683973,0.240850687,2.89599857,0.157686441,0.240853156,2.896028253
296,May_17,London,0.106691215,0.126381736,6.418404877,0.106767601,0.126458122,6.422284238,0.155683274,0.214705973,3.63768474,0.155813045,0.214835744,3.6398834,0.108053592,0.127744113,6.487594377,0.108075634,0.127766155,6.488713786,0.157997774,0.217020473,3.676898469,0.15803522,0.217057919,3.677532903
297,May_18,Albuquerque,0.125281389,0.15689654,4.962700993,0.125284467,0.156899617,4.962798332,0.171832041,0.266546619,2.814209032,0.171837269,0.266551847,2.81426423,0.143402253,0.175017404,5.535871251,0.143398373,0.175013523,5.535748503,0.20261701,0.297331587,3.139237866,0.202610417,0.297324994,3.139168259
298,May_18,London,0.111585504,0.129418779,7.257151359,0.111631806,0.129465081,7.259747743,0.165704727,0.219865512,4.059496406,0.165783388,0.219944173,4.060948768,0.11440563,0.132238906,7.415289805,0.114415069,0.132248345,7.415819098,0.170495751,0.224656536,4.147955696,0.170511787,0.224672572,4.148251771
299,May_19,Albuquerque,0.089541114,0.112893703,4.834312087,0.089577128,0.112929717,4.83585429,0.121794324,0.191791577,2.7399872,0.121855508,0.191852761,2.740861288,0.096861735,0.120214324,5.147794276,0.096864521,0.12021711,5.147913581,0.134231097,0.20422835,2.917662362,0.13423583,0.204233083,2.917729982
300,May_19,London,0.112995725,0.140237501,5.147884051,0.11299418,0.140235955,5.147827318,0.15502523,0.238245099,2.862839158,0.155022604,0.238242473,2.862807608,0.122583416,0.149825191,5.499832132,0.122582069,0.149823844,5.499782672,0.171313457,0.254533326,3.05856438,0.171311168,0.254531037,3.058536875
301,Oct_17,Albuquerque,0.085295692,0.118976334,3.532484123,0.085292267,0.118972909,3.532382432,0.101409144,0.202125169,2.006881909,0.101403325,0.20211935,2.006824136,0.099192826,0.132873469,3.94509901,0.09919192,0.132872562,3.945072091,0.12501855,0.225734575,2.2412975,0.12501701,0.225733035,2.241282207
302,Oct_17,London,0.046396854,0.059281193,4.601027292,0.046452595,0.059336934,4.605353539,0.062652876,0.100710962,2.646243454,0.062747572,0.100805658,2.648731659,0.042822925,0.055707264,4.323641748,0.042843908,0.055728247,4.325270312,0.056581239,0.094639326,2.486707412,0.056616887,0.094674973,2.487644068
303,Oct_18,Albuquerque,0.097171155,0.125045144,4.486087104,0.097182102,0.125056092,4.486479859,0.129380106,0.212435279,2.557760946,0.129398704,0.212453878,2.557984877,0.109688701,0.13756269,4.935163342,0.109685934,0.137559923,4.935064067,0.150645773,0.233700947,2.813803603,0.150641072,0.233696245,2.813747001
304,Oct_18,London,0.073178945,0.086171468,6.632389354,0.073307446,0.086299969,6.642279742,0.107734409,0.146394008,3.786744117,0.107952716,0.146612314,3.792391006,0.066870845,0.079863367,6.14687161,0.066915083,0.079907605,6.150276472,0.097017775,0.135677374,3.509539122,0.09709293,0.135752528,3.511483118
305,Oct_19,Albuquerque,0.101080227,0.124800897,5.261272198,0.101107531,0.124828201,5.26242326,0.141181829,0.212020335,2.9930097,0.141228215,0.212066721,2.993664511,0.112681483,0.136402152,5.750350138,0.112680702,0.136401371,5.750317206,0.16089084,0.231729346,3.271234236,0.160889513,0.231728018,3.271215502
306,Oct_19,London,0.085353521,0.098643859,7.422223166,0.085464299,0.098754638,7.430558417,0.127760752,0.167582964,4.208278638,0.12794895,0.167771162,4.213004589,0.082125732,0.09541607,7.179355828,0.082162716,0.095453055,7.182138656,0.122277162,0.162099374,4.070576846,0.122339994,0.162162206,4.072154664
307,Aug_17,Albuquerque,-0.023176187,0.048828468,0.678129323,-0.023175336,0.04882932,0.678141144,-0.133534015,0.082953156,0.383178161,-0.133532569,0.082954602,0.38318484,0.025641092,0.097645748,1.356103258,0.025645824,0.09765048,1.356168975,-0.050599867,0.165887304,0.766268519,-0.050591828,0.165895343,0.766305653
308,Aug_17,London,0.025916735,0.063115579,1.69670808,0.02591117,0.063110014,1.696558489,-0.004903479,0.10722508,0.956269137,-0.004912932,0.107215627,0.956184827,0.10053875,0.137737594,3.702738584,0.10052024,0.137719084,3.702240991,0.121869526,0.233998085,2.086873205,0.12183808,0.233966639,2.086592761
309,Aug_18,Albuquerque,-0.030331633,0.039867142,0.567917913,-0.03033001,0.039868765,0.567941035,-0.144070478,0.067729038,0.319779005,-0.14406772,0.067731796,0.319792024,0.010906274,0.081105048,1.155362735,0.010922004,0.081120779,1.15558682,-0.074012689,0.137786827,0.650553076,-0.073985965,0.137813551,0.650679252
310,Aug_18,London,0.030563525,0.067421382,1.829226864,0.030558391,0.067416247,1.829087564,0.003378084,0.114540074,1.030388839,0.003369361,0.114531352,1.030310372,0.10285744,0.139715297,3.790651677,0.102842563,0.139700419,3.790248038,0.126195952,0.237357942,2.135243723,0.126170677,0.237332668,2.135016356
311,Aug_19,Albuquerque,-0.03482774,0.033223226,0.48821094,-0.034828864,0.033222101,0.488194416,-0.148585813,0.056441898,0.275289119,-0.148587723,0.056439988,0.275279802,-0.018119665,0.049931301,0.733733909,-0.018108612,0.049942353,0.73389632,-0.120200987,0.084826724,0.413732969,-0.120182211,0.0848455,0.413824548
312,Aug_19,London,0.030406048,0.066629636,1.839399107,0.030400181,0.06662377,1.839237149,0.003819343,0.113195003,1.034919499,0.003809377,0.113185036,1.034828375,0.106674968,0.142898556,3.944903366,0.106661452,0.14288504,3.944530243,0.133390223,0.242765883,2.2195604,0.133367261,0.242742921,2.219350466
313,May_17,Albuquerque,0.027510324,0.055173082,1.99448958,0.027509554,0.055172312,1.99446175,0.010565106,0.093731821,1.127035272,0.010563798,0.093730513,1.127019546,0.100920458,0.128583216,4.648242855,0.100927102,0.12858986,4.648483041,0.135279284,0.218445999,2.626603669,0.135290571,0.218457286,2.626739393
314,May_17,London,0.034405954,0.054096475,2.747335906,0.03442622,0.054116741,2.748365136,0.032880108,0.091902808,1.557075643,0.032914538,0.091937237,1.557658968,0.095820498,0.115511019,5.866326217,0.095861757,0.115552278,5.868421554,0.137215354,0.196238053,3.324789533,0.137285446,0.196308146,3.325977083
315,May_18,Albuquerque,0.027120096,0.058735246,1.85781959,0.027122924,0.058738075,1.857909046,0.005068894,0.099783471,1.053517566,0.005073698,0.099788275,1.053568294,0.115443425,0.147058576,4.651522223,0.115429869,0.14704502,4.651093439,0.155118633,0.24983321,2.637748248,0.155095603,0.24981018,2.637505097
316,May_18,London,0.037941002,0.055774277,3.127539709,0.037960133,0.055793408,3.128612478,0.040592388,0.094753173,1.749479318,0.040624889,0.094785674,1.750079402,0.107668105,0.12550138,7.037483393,0.107715602,0.125548878,7.040146823,0.15904958,0.213210365,3.936618809,0.159130272,0.213291057,3.938108675
317,May_19,Albuquerque,0.025073428,0.048426017,2.073689446,0.025085621,0.04843821,2.074211571,0.012272191,0.082269444,1.1753239,0.012292906,0.082290158,1.17561983,0.094627925,0.117980514,5.052138529,0.094674119,0.118026708,5.054116631,0.130436148,0.200433401,2.863446681,0.130514626,0.200511878,2.864567828
318,May_19,London,0.038230448,0.065472223,2.403375791,0.038226457,0.065468233,2.403229304,0.028008841,0.11122871,1.336564355,0.028002062,0.111221931,1.336482891,0.102350308,0.129592083,4.757108586,0.102334887,0.129576662,4.756542499,0.136940064,0.220159932,2.645521268,0.136913865,0.220133734,2.645206455
319,Oct_17,Albuquerque,0.013052583,0.046733225,1.387539602,0.013050443,0.046731085,1.387476059,-0.021322412,0.079393613,0.78829176,-0.021326048,0.079389977,0.78825566,0.070143948,0.10382459,3.08261906,0.070127646,0.103808288,3.08213505,0.07566832,0.176384345,1.751303674,0.075640625,0.17635665,1.751028698
320,Oct_17,London,0.01881032,0.031694658,2.45993679,0.018849353,0.031733692,2.462966313,0.015786976,0.053845062,1.414812652,0.015853288,0.053911375,1.416555058,0.033953512,0.04683785,3.635254564,0.034005189,0.046889528,3.639265443,0.04151327,0.079571357,2.090787119,0.041601064,0.07965915,2.093093943
321,Oct_18,Albuquerque,0.020271611,0.0481456,1.727259046,0.020267809,0.048141798,1.727122658,-0.001262121,0.081793052,0.984803823,-0.00126858,0.081786594,0.984726061,0.094080806,0.121954795,4.375218555,0.094080036,0.121954025,4.375190944,0.124130009,0.207185183,2.494548788,0.124128702,0.207183875,2.494533046
322,Oct_18,London,0.022820265,0.035812788,2.756415288,0.022855296,0.035847818,2.759111501,0.022181625,0.060841223,1.573767585,0.022241137,0.060900736,1.57530698,0.050253603,0.063246126,4.867886568,0.05031602,0.063308542,4.8726906,0.068787264,0.107446862,2.779306196,0.068893301,0.1075529,2.782049045
323,Oct_19,Albuquerque,0.023414258,0.047134927,1.987082512,0.023415606,0.047136275,1.987139376,0.009237545,0.080076051,1.130402878,0.009239837,0.080078342,1.130435226,0.101899894,0.125620563,5.295827136,0.101927396,0.125648065,5.296986554,0.142574335,0.21341284,3.012667163,0.142621057,0.213459563,3.013326727
324,Oct_19,London,0.025209492,0.038499831,2.896828421,0.025238152,0.038528491,2.898984873,0.025583945,0.065406157,1.64245414,0.025632634,0.065454846,1.643676812,0.065688543,0.078978882,5.942578598,0.065750594,0.079040932,5.947247433,0.094352538,0.13417475,3.369344469,0.094457953,0.134280165,3.371991621
325,Aug_17,Albuquerque,0.040671216,0.112675872,1.564841482,0.040670792,0.112675448,1.564835594,-0.02506566,0.191421511,0.884216418,-0.02506638,0.191420791,0.884213091,0.045883105,0.11788776,1.637224139,0.045890701,0.117895357,1.637329642,-0.016211346,0.200275825,0.925116365,-0.01619844,0.20028873,0.92517598
326,Aug_17,London,0.111665197,0.14886404,4.001845902,0.111659281,0.148858125,4.001686875,0.140771898,0.252900457,2.255450877,0.140761848,0.252890407,2.255361249,0.126944478,0.164143322,4.412592043,0.126940995,0.164139839,4.412498417,0.166729391,0.278857949,2.486948482,0.166723474,0.278852033,2.486895714
327,Aug_18,Albuquerque,0.034085435,0.104284209,1.485555978,0.034086736,0.10428551,1.485574513,-0.034634338,0.177165178,0.836475838,-0.034632128,0.177167388,0.836486274,0.025239581,0.095438356,1.359544467,0.025244078,0.095442853,1.359608534,-0.049662282,0.162137234,0.765522211,-0.049654642,0.162144874,0.765558286
328,Aug_18,London,0.112656515,0.149514371,4.056512897,0.11265008,0.149507937,4.056338321,0.142843293,0.254005284,2.285001218,0.142832362,0.253994352,2.284902881,0.129877341,0.166735198,4.523735582,0.129875854,0.166733711,4.523695232,0.172099217,0.283261207,2.548184013,0.17209669,0.283258681,2.548161285
329,Aug_19,Albuquerque,0.002647409,0.070698375,1.038903328,0.002644989,0.070695955,1.03886777,-0.084920456,0.120107255,0.58580986,-0.084924567,0.120103144,0.58578981,-0.0240826,0.043968365,0.646109352,-0.024074722,0.043976244,0.646225125,-0.130331232,0.074696479,0.36432382,-0.130317848,0.074709863,0.364389102
